term,crn,subj_code,course_num,section,max_seats
201810,10509,ABT,199   ,013,99
201810,10510,ABT,199   ,014,99
201810,10511,ABT,199   ,015,99
201810,10512,ABT,199   ,016,99
201810,10513,ABT,199   ,017,99
201810,10514,ABT,199   ,018,99
201810,10515,ABT,199   ,019,99
201810,10516,ABT,199   ,020,99
201810,10517,ABT,199   ,021,99
201810,10518,ABT,199   ,022,99
201810,10519,ABT,199   ,023,99
201810,10520,ABT,199   ,024,99
201810,10521,ABT,289A  ,001,999
201810,10522,ABT,290C  ,000,0
201810,10523,ABT,290C  ,001,99
201810,10524,ABT,290C  ,002,99
201810,10525,ABT,290C  ,003,99
201810,10526,ABT,290C  ,004,99
201810,10527,ABT,290C  ,005,99
201810,10528,ABT,290C  ,006,99
201810,10529,ABT,290C  ,007,99
201810,10530,ABT,290C  ,008,99
201810,10531,ABT,290C  ,009,99
201810,10532,ABT,290C  ,010,99
201810,10533,ABT,290C  ,011,99
201810,10534,ABT,290C  ,012,99
201810,10535,ABT,290C  ,013,99
201810,10536,ABT,290C  ,014,99
201810,10537,ABT,290C  ,015,99
201810,10538,ABT,290C  ,016,99
201810,10539,ABT,290C  ,017,99
201810,10540,ABT,290C  ,018,99
201810,10541,ABT,290C  ,019,99
201810,10542,ABT,290C  ,020,99
201810,10543,ABT,290C  ,021,99
201810,10544,ABT,290C  ,022,99
201810,10545,ABT,290C  ,023,99
201810,10546,ABT,290C  ,024,99
201810,10547,ABT,298   ,000,0
201810,10548,ABT,298   ,001,99
201810,10549,ABT,298   ,002,99
201810,10550,ABT,298   ,003,99
201810,10551,ABT,298   ,004,99
201810,10552,ABT,298   ,005,99
201810,10553,ABT,298   ,006,99
201810,10554,ABT,298   ,007,99
201810,10555,ABT,298   ,008,99
201810,10556,ABT,298   ,009,99
201810,10557,ABT,298   ,010,99
201810,10558,ABT,298   ,011,99
201810,10559,ABT,298   ,012,99
201810,10560,ABT,298   ,013,99
201810,10561,ABT,298   ,014,99
201810,10562,ABT,298   ,015,99
201810,10563,ABT,298   ,016,99
201810,10564,ABT,298   ,017,99
201810,10565,ABT,298   ,018,99
201810,10566,ABT,298   ,019,99
201810,10567,ABT,298   ,020,99
201810,10568,ABT,298   ,021,99
201810,10569,ABT,298   ,022,99
201810,10570,ABT,298   ,023,99
201810,10571,ABT,298   ,024,99
201810,10572,ABT,299   ,000,0
201810,10573,ABT,299   ,001,99
201810,10574,ABT,299   ,002,99
201810,10575,ABT,299   ,003,99
201810,10576,ABT,299   ,004,99
201810,10577,ABT,299   ,005,99
201810,10578,ABT,299   ,006,99
201810,10579,ABT,299   ,007,99
201810,10580,ABT,299   ,008,99
201810,10581,ABT,299   ,009,99
201810,10582,ABT,299   ,010,99
201810,10583,ABT,299   ,011,99
201810,10584,ABT,299   ,012,99
201810,10585,ABT,299   ,013,99
201810,10586,ABT,299   ,014,99
201810,10587,ABT,299   ,015,99
201810,10588,ABT,299   ,016,99
201810,10589,ABT,299   ,017,99
201810,10590,ABT,299   ,018,99
201810,10591,ABT,299   ,019,99
201810,10592,ABT,299   ,020,99
201810,10593,ABT,299   ,021,99
201810,10594,ABT,299   ,022,99
201810,10595,ABT,299   ,023,99
201810,10596,ABT,299   ,024,99
201810,10597,ABT,317   ,001,20
201810,10598,ACC,201   ,001,60
201810,10599,ACC,211   ,001,68
201810,10600,ACC,241   ,001,63
201810,10601,ACC,271   ,001,68
201810,10602,AED,92    ,000,0
201810,10603,AED,92    ,001,99
201810,10604,AED,98    ,000,0
201810,10605,AED,98    ,001,41
201810,10606,AED,98    ,002,99
201810,10607,AED,98    ,003,99
201810,10608,AED,98    ,004,99
201810,10609,AED,99    ,000,0
201810,10610,AED,160   ,001,35
201810,10611,AED,192   ,000,0
201810,10612,AED,192   ,001,99
201810,10613,AED,198   ,000,0
201810,10614,AED,198   ,001,30
201810,10615,AED,198   ,002,99
201810,10616,AED,198   ,003,99
201810,10617,AED,198   ,004,99
201810,10618,AED,199   ,000,0
201810,10619,AED,199   ,001,99
201810,10620,AGC,290   ,001,54
201810,10621,AGC,290   ,002,25
201810,10622,AGC,298   ,000,0
201810,10623,AGC,298   ,001,99
201810,10624,AGC,298   ,002,999
201810,10625,AGC,298   ,003,999
201810,10626,AGC,298   ,004,999
201810,10627,AGC,298   ,005,999
201810,10628,AGC,298   ,006,999
201810,10629,AGC,298   ,007,999
201810,10630,AGC,298   ,008,999
201810,10631,AGC,298   ,009,999
201810,10632,AGC,298   ,010,999
201810,10633,AGC,298   ,011,999
201810,10634,AGC,298   ,012,999
201810,10635,AGC,298   ,013,999
201810,10636,AGC,298   ,014,999
201810,10637,AGC,298   ,015,999
201810,10638,AGC,298   ,016,999
201810,10639,AGC,298   ,017,999
201810,10640,AGC,298   ,018,999
201810,10641,AGC,298   ,019,999
201810,10642,AGC,298   ,020,999
201810,10643,AGC,298   ,021,999
201810,10644,AGC,298   ,022,999
201810,10645,AGC,298   ,023,999
201810,10646,AGC,298   ,024,999
201810,10647,AGC,298   ,025,999
201810,10648,AGC,299   ,000,0
201810,10649,AGC,299   ,001,99
201810,10650,AGC,299   ,002,99
201810,10651,AGC,299   ,003,99
201810,10652,AGC,299   ,004,99
201810,10653,AGC,299   ,005,99
201810,10654,AGC,299   ,006,99
201810,10655,AGC,299   ,007,99
201810,10656,AGC,299   ,008,99
201810,10657,AGC,299   ,009,99
201810,10658,AGC,299   ,010,99
201810,10659,AGC,299   ,011,99
201810,10660,AGC,299   ,012,99
201810,10661,AGC,299   ,013,99
201810,10662,AGC,299   ,014,99
201810,10663,AGC,299   ,015,99
201810,10664,AGC,299   ,016,99
201810,10665,AGC,299   ,017,99
201810,10666,AGC,299   ,018,99
201810,10667,AGC,299   ,019,99
201810,10668,AGC,299   ,020,99
201810,10669,AGC,299   ,021,99
201810,10670,AGC,299   ,022,99
201810,10671,AGC,299   ,023,999
201810,10672,AGC,299   ,024,99
201810,10673,AGC,299   ,025,99
201810,10674,AGC,299   ,026,99
201810,10675,AGC,299   ,027,99
201810,10676,AGC,299   ,028,99
201810,10677,AGC,299   ,029,99
201810,10678,AHI,1A    ,A01,20
201810,10679,AHI,1A    ,A02,20
201810,10680,AHI,1A    ,A03,20
201810,10681,AHI,1A    ,A04,20
201810,10682,AHI,1A    ,A05,20
201810,10683,AHI,1A    ,A06,20
201810,10684,AHI,1A    ,A07,20
201810,10685,AHI,1A    ,A08,20
201810,10686,AHI,1A    ,A09,20
201810,10688,AHI,98    ,000,0
201810,10689,AHI,98    ,001,99
201810,10690,AHI,98    ,002,99
201810,10691,AHI,98    ,003,99
201810,10692,AHI,98    ,004,99
201810,10693,AHI,98    ,005,99
201810,10694,AHI,98    ,006,99
201810,10695,AHI,98    ,007,999
201810,10696,AHI,98    ,008,13
201810,10697,AHI,98    ,009,13
201810,10698,AHI,98    ,010,13
201810,10699,AHI,98    ,011,14
201810,10700,AHI,98    ,012,14
201810,10701,AHI,98    ,013,999
201810,10702,AHI,99    ,000,0
201810,10703,AHI,99    ,001,99
201810,10704,AHI,99    ,002,99
201810,10705,AHI,99    ,003,99
201810,10706,AHI,99    ,004,99
201810,10707,AHI,99    ,005,99
201810,10708,AHI,99    ,006,99
201810,10709,AHI,99    ,007,99
201810,10710,AHI,99    ,008,99
201810,10719,AHI,190H  ,001,7
201810,10720,AHI,190H  ,002,999
201810,10722,AHI,192   ,000,0
201810,10723,AHI,192   ,001,99
201810,10724,AHI,192   ,002,99
201810,10725,AHI,192   ,003,99
201810,10726,AHI,192   ,004,99
201810,10727,AHI,192   ,005,99
201810,10728,AHI,192   ,006,99
201810,10729,AHI,192   ,007,99
201810,10730,AHI,194H  ,000,0
201810,10731,AHI,194H  ,001,99
201810,10732,AHI,194H  ,002,99
201810,10733,AHI,194H  ,003,99
201810,10734,AHI,194H  ,004,99
201810,10735,AHI,194H  ,005,99
201810,10736,AHI,194H  ,006,99
201810,10737,AHI,194H  ,007,99
201810,10738,AHI,198   ,000,0
201810,10739,AHI,198   ,001,99
201810,10740,AHI,198   ,002,99
201810,10741,AHI,198   ,003,99
201810,10742,AHI,198   ,004,70
201810,10743,AHI,198   ,005,99
201810,10744,AHI,198   ,006,99
201810,10745,AHI,198   ,007,20
201810,10746,AHI,198   ,008,28
201810,10747,AHI,199   ,000,0
201810,10748,AHI,199   ,001,99
201810,10749,AHI,199   ,002,99
201810,10750,AHI,199   ,003,99
201810,10751,AHI,199   ,004,99
201810,10752,AHI,199   ,005,99
201810,10753,AHI,199   ,006,99
201810,10754,AHI,199   ,007,99
201810,10755,AHI,199   ,008,99
201810,10756,AHI,199   ,009,99
201810,10757,AHI,200A  ,001,15
201810,10762,AHI,292   ,000,0
201810,10763,AHI,292   ,001,99
201810,10764,AHI,292   ,002,99
201810,10765,AHI,292   ,003,99
201810,10766,AHI,292   ,004,99
201810,10767,AHI,292   ,005,99
201810,10768,AHI,292   ,006,99
201810,10769,AHI,292   ,007,99
201810,10770,AHI,292   ,008,99
201810,10771,AHI,292   ,009,99
201810,10772,AHI,292   ,010,99
201810,10773,AHI,298   ,000,0
201810,10774,AHI,298   ,001,99
201810,10775,AHI,298   ,002,99
201810,10776,AHI,298   ,003,99
201810,10777,AHI,298   ,004,99
201810,10778,AHI,298   ,005,99
201810,10779,AHI,298   ,006,99
201810,10780,AHI,298   ,007,99
201810,10781,AHI,298   ,008,99
201810,10782,AHI,298   ,009,99
201810,10783,AHI,298   ,010,99
201810,10784,AHI,298   ,011,99
201810,10785,AHI,298   ,012,99
201810,10786,AHI,298   ,013,99
201810,10787,AHI,299   ,000,0
201810,10788,AHI,299   ,001,99
201810,10789,AHI,299   ,002,99
201810,10790,AHI,299   ,003,99
201810,10791,AHI,299   ,004,99
201810,10792,AHI,299   ,005,99
201810,10793,AHI,299   ,006,99
201810,10794,AHI,299   ,007,99
201810,10795,AHI,299   ,008,99
201810,10796,AHI,299   ,009,99
201810,10797,AHI,299   ,010,99
201810,10798,AHI,299   ,011,99
201810,10799,AHI,299   ,012,99
201810,10800,AHI,299   ,013,99
201810,10801,AHI,299   ,014,99
201810,10802,AHI,299   ,015,99
201810,10803,AHI,299   ,016,99
201810,10804,AHI,299   ,017,99
201810,10805,AHI,299   ,018,99
201810,10806,AHI,299   ,019,99
201810,10807,AHI,299   ,020,99
201810,10808,AHI,299   ,021,99
201810,10809,AHI,396   ,000,0
201810,10810,AHI,396   ,001,99
201810,10811,AHI,396   ,002,99
201810,10812,AHI,396   ,003,99
201810,10813,AHI,396   ,004,99
201810,10814,AHI,396   ,005,99
201810,10815,AHI,396   ,006,99
201810,10816,AHI,396   ,007,99
201810,10817,AHI,396   ,008,99
201810,10818,AHI,396   ,009,99
201810,10819,AHI,396   ,010,99
201810,10820,AHI,396   ,011,99
201810,10821,AHI,396   ,012,99
201810,10822,AHI,396   ,013,99
201810,10823,AHI,396   ,014,99
201810,10824,AHI,396   ,015,99
201810,10825,AHI,396   ,016,99
201810,10826,AHI,396   ,017,99
201810,10827,AHI,396   ,018,99
201810,10829,AMS,1E    ,A01,25
201810,10830,AMS,1E    ,A02,25
201810,10831,AMS,1E    ,A03,25
201810,10832,AMS,1E    ,A04,25
201810,10833,AMS,1E    ,A05,25
201810,10834,AMS,1E    ,A06,25
201810,10835,AMS,10    ,A01,25
201810,10836,AMS,10    ,A02,25
201810,10837,AMS,10    ,A03,25
201810,10838,AMS,10    ,A04,25
201810,10839,AMS,10    ,A05,25
201810,10840,AMS,10    ,A06,25
201810,10842,AMS,30    ,A01,25
201810,10843,AMS,30    ,A02,24
201810,10844,AMS,30    ,A03,24
201810,10845,AMS,30    ,A04,24
201810,10848,AMS,95    ,A01,25
201810,10849,AMS,98    ,000,0
201810,10850,AMS,98    ,001,99
201810,10851,AMS,98    ,002,99
201810,10852,AMS,98    ,003,99
201810,10853,AMS,98    ,004,99
201810,10854,AMS,98    ,005,99
201810,10855,AMS,98    ,006,99
201810,10856,AMS,98    ,007,99
201810,10857,AMS,98    ,008,99
201810,10858,AMS,98    ,009,50
201810,10859,AMS,98    ,010,99
201810,10860,AMS,98    ,011,99
201810,10861,AMS,98    ,012,10
201810,10862,AMS,98    ,013,99
201810,10863,AMS,99    ,000,0
201810,10864,AMS,99    ,001,99
201810,10865,AMS,99    ,002,999
201810,10866,AMS,99    ,003,99
201810,10867,AMS,99    ,004,999
201810,10868,AMS,99    ,005,99
201810,10869,AMS,99    ,006,99
201810,10870,AMS,99    ,007,99
201810,10871,AMS,99    ,008,99
201810,10872,AMS,99    ,009,99
201810,10873,AMS,99    ,010,99
201810,10874,AMS,99    ,011,99
201810,10875,AMS,99    ,012,99
201810,10876,AMS,99    ,025,999
201810,10879,AMS,190A  ,000,0
201810,10880,AMS,190A  ,001,100
201810,10881,AMS,190A  ,002,100
201810,10882,AMS,190A  ,004,10
201810,10883,AMS,190A  ,005,100
201810,10884,AMS,190A  ,006,100
201810,10885,AMS,190A  ,007,20
201810,10886,AMS,190A  ,008,100
201810,10887,AMS,190A  ,009,100
201810,10888,AMS,190A  ,010,20
201810,10889,AMS,190A  ,011,20
201810,10890,AMS,190B  ,000,0
201810,10891,AMS,190B  ,001,100
201810,10892,AMS,190B  ,002,100
201810,10893,AMS,190B  ,003,100
201810,10894,AMS,190B  ,004,100
201810,10895,AMS,190B  ,005,100
201810,10896,AMS,190B  ,006,100
201810,10897,AMS,190B  ,007,100
201810,10898,AMS,190B  ,008,100
201810,10899,AMS,190B  ,009,100
201810,10900,AMS,190B  ,010,99
201810,10901,AMS,192   ,000,0
201810,10902,AMS,192   ,001,99
201810,10903,AMS,192   ,002,99
201810,10904,AMS,192   ,003,99
201810,10905,AMS,192   ,004,99
201810,10906,AMS,192   ,005,99
201810,10907,AMS,192   ,006,99
201810,10908,AMS,192   ,007,99
201810,10909,AMS,192   ,008,99
201810,10910,AMS,192   ,009,99
201810,10911,AMS,192   ,010,99
201810,10912,AMS,192   ,011,99
201810,10913,AMS,192   ,012,99
201810,10914,AMS,197T  ,000,0
201810,10915,AMS,197T  ,001,99
201810,10916,AMS,197T  ,002,999
201810,10917,AMS,197T  ,003,99
201810,10918,AMS,197T  ,004,999
201810,10919,AMS,197T  ,005,99
201810,10920,AMS,197T  ,006,99
201810,10921,AMS,197T  ,007,99
201810,10922,AMS,197T  ,008,99
201810,10923,AMS,197T  ,009,99
201810,10924,AMS,197T  ,010,99
201810,10925,AMS,197T  ,011,99
201810,10926,AMS,197T  ,012,99
201810,10927,AMS,198   ,000,0
201810,10928,AMS,198   ,001,25
201810,10929,AMS,198   ,002,999
201810,10930,AMS,198   ,003,99
201810,10931,AMS,198   ,004,99
201810,10932,AMS,198   ,005,99
201810,10933,AMS,198   ,006,99
201810,10934,AMS,198   ,007,99
201810,10935,AMS,198   ,008,99
201810,10936,AMS,198   ,009,99
201810,10937,AMS,198   ,010,99
201810,10938,AMS,198   ,011,99
201810,10939,AMS,198   ,012,99
201810,10940,AMS,199   ,000,0
201810,10941,AMS,199   ,001,99
201810,10942,AMS,199   ,002,99
201810,10943,AMS,199   ,003,99
201810,10944,AMS,199   ,004,99
201810,10945,AMS,199   ,005,99
201810,10946,AMS,199   ,006,99
201810,10947,AMS,199   ,007,99
201810,10948,AMS,199   ,008,99
201810,10949,AMS,199   ,009,99
201810,10950,AMS,199   ,010,99
201810,10951,AMS,199   ,011,99
201810,10952,AMS,199   ,012,99
201810,10953,AMS,298   ,000,0
201810,10954,AMS,298   ,001,99
201810,10955,AMS,298   ,002,99
201810,10956,AMS,298   ,003,99
201810,10957,AMS,298   ,004,99
201810,10958,AMS,298   ,005,99
201810,10959,AMS,298   ,006,99
201810,10960,AMS,298   ,007,99
201810,10961,AMS,298   ,008,99
201810,10962,AMS,298   ,009,99
201810,10963,AMS,298   ,010,99
201810,10964,AMS,298   ,011,99
201810,10965,AMS,298   ,012,99
201810,10966,AMS,299   ,000,0
201810,10967,AMS,299   ,001,99
201810,10968,AMS,299   ,002,99
201810,10969,AMS,299   ,003,99
201810,10970,AMS,299   ,004,99
201810,10971,AMS,299   ,005,99
201810,10972,AMS,299   ,006,99
201810,10973,AMS,299   ,007,99
201810,10974,AMS,299   ,008,99
201810,10975,AMS,299   ,009,99
201810,10976,AMS,299   ,010,99
201810,10977,AMS,299   ,011,99
201810,10978,AMS,299   ,012,99
201810,10979,AMS,396   ,000,0
201810,10980,AMS,396   ,001,99
201810,10981,AMS,396   ,002,99
201810,10982,AMS,396   ,003,99
201810,10983,AMS,396   ,004,99
201810,10984,AMS,396   ,005,99
201810,10985,AMS,396   ,006,99
201810,10986,AMS,396   ,007,99
201810,10987,AMS,396   ,010,99
201810,10988,AMS,396   ,011,99
201810,10989,AMS,396   ,012,99
201810,10990,AMS,396   ,013,99
201810,10991,AMS,396   ,014,999
201810,10992,AMS,396   ,015,999
201810,10994,ANB,290   ,000,0
201810,10995,ANB,290   ,001,20
201810,10996,ANB,290   ,002,30
201810,10997,ANB,290   ,003,99
201810,10998,ANB,290   ,004,99
201810,10999,ANB,290   ,005,99
201810,11000,ANB,298   ,000,0
201810,11001,ANB,298   ,001,99
201810,11002,ANB,298   ,002,99
201810,11003,ANB,298   ,003,99
201810,11004,ANB,298   ,004,99
201810,11005,ANB,298   ,005,99
201810,11006,ANB,298   ,006,99
201810,11007,ANB,299   ,000,0
201810,11008,ANB,299   ,001,99
201810,11009,ANB,299   ,002,99
201810,11010,ANB,299   ,003,99
201810,11011,ANB,299   ,004,99
201810,11012,ANB,299   ,005,99
201810,11013,ANB,299   ,006,99
201810,11014,ANB,299   ,007,99
201810,11015,ANB,299   ,008,99
201810,11016,ANB,299   ,009,99
201810,11017,ANB,299   ,010,99
201810,11018,ANB,299   ,011,99
201810,11019,ANB,299   ,012,99
201810,11020,ANB,299   ,013,99
201810,11021,ANB,299   ,014,99
201810,11022,ANB,299   ,015,99
201810,11023,ANB,299   ,016,99
201810,11024,ANB,299   ,017,99
201810,11025,ANB,299   ,018,99
201810,11026,ANB,299   ,019,99
201810,11027,ANB,299   ,020,99
201810,11028,ANB,299   ,021,99
201810,11029,ANB,299   ,023,99
201810,11030,ANB,299   ,025,99